City,year,month,crime_count,is_hotspot,prev_month_crime,risk_score,risk_score_norm,risk_level,alert_flag,alert_message
Chennai,2023.0,11.0,20,0,19.0,19.6,0.4094827586206897,Medium,0,Moderate crime risk observed in Chennai.
Chennai,2023.0,12.0,17,0,20.0,18.2,0.37931034482758624,Low,0,Low crime risk.
Chennai,2024.0,1.0,9,0,17.0,12.2,0.25,Low,0,Low crime risk.
Chennai,2024.0,2.0,17,0,9.0,13.799999999999999,0.28448275862068967,Low,0,Low crime risk.
Chennai,2024.0,3.0,14,0,17.0,15.200000000000001,0.31465517241379315,Low,0,Low crime risk.
Chennai,2024.0,4.0,12,0,14.0,12.8,0.2629310344827587,Low,0,Low crime risk.
Chennai,2024.0,5.0,19,0,12.0,16.200000000000003,0.3362068965517242,Low,0,Low crime risk.
Chennai,2024.0,6.0,14,0,19.0,16.0,0.33189655172413796,Low,0,Low crime risk.
Chennai,2024.0,7.0,19,0,14.0,17.0,0.353448275862069,Low,0,Low crime risk.
Delhi,2020.0,1.0,30,1,0.0,18.0,0.37500000000000006,Low,0,Low crime risk.
Delhi,2020.0,2.0,34,1,30.0,32.4,0.6853448275862069,Medium,0,Moderate crime risk observed in Delhi.
Delhi,2020.0,3.0,44,1,34.0,40.0,0.8491379310344828,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2020.0,4.0,46,1,44.0,45.2,0.9612068965517242,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2020.0,5.0,45,1,46.0,45.400000000000006,0.9655172413793105,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2020.0,6.0,32,1,45.0,37.2,0.7887931034482759,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2020.0,7.0,44,1,32.0,39.2,0.831896551724138,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2020.0,8.0,39,1,44.0,41.0,0.8706896551724138,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2020.0,9.0,34,1,39.0,36.0,0.7629310344827587,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2020.0,10.0,43,1,34.0,39.400000000000006,0.8362068965517243,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2020.0,11.0,32,1,43.0,36.4,0.771551724137931,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2020.0,12.0,42,1,32.0,38.0,0.8060344827586207,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2021.0,1.0,35,1,42.0,37.8,0.8017241379310345,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2021.0,2.0,36,1,35.0,35.599999999999994,0.7543103448275861,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2021.0,3.0,39,1,36.0,37.8,0.8017241379310345,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2021.0,4.0,34,1,39.0,36.0,0.7629310344827587,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2021.0,5.0,40,1,34.0,37.6,0.7974137931034483,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2021.0,6.0,35,1,40.0,37.0,0.7844827586206896,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2021.0,7.0,35,1,35.0,35.0,0.7413793103448276,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2021.0,8.0,46,1,35.0,41.599999999999994,0.8836206896551723,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2021.0,9.0,38,1,46.0,41.2,0.8750000000000001,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2021.0,10.0,25,1,38.0,30.200000000000003,0.6379310344827587,Medium,0,Moderate crime risk observed in Delhi.
Delhi,2021.0,11.0,35,1,25.0,31.0,0.6551724137931034,Medium,0,Moderate crime risk observed in Delhi.
Delhi,2021.0,12.0,47,1,35.0,42.2,0.896551724137931,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2022.0,1.0,41,1,47.0,43.4,0.9224137931034483,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2022.0,2.0,45,1,41.0,43.400000000000006,0.9224137931034484,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2022.0,3.0,35,1,45.0,39.0,0.8275862068965517,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2022.0,4.0,40,1,35.0,38.0,0.8060344827586207,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2022.0,5.0,48,1,40.0,44.8,0.9525862068965517,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2022.0,6.0,33,1,48.0,39.0,0.8275862068965517,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2022.0,7.0,47,1,33.0,41.4,0.8793103448275862,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2022.0,8.0,47,1,47.0,47.0,1.0,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2022.0,9.0,36,1,47.0,40.4,0.8577586206896551,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2022.0,10.0,45,1,36.0,41.4,0.8793103448275862,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2022.0,11.0,36,1,45.0,39.599999999999994,0.8405172413793103,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2022.0,12.0,41,1,36.0,39.0,0.8275862068965517,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2023.0,1.0,30,1,41.0,34.400000000000006,0.7284482758620691,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2023.0,2.0,29,1,30.0,29.4,0.6206896551724137,Medium,0,Moderate crime risk observed in Delhi.
Delhi,2023.0,3.0,33,1,29.0,31.400000000000002,0.6637931034482759,Medium,0,Moderate crime risk observed in Delhi.
Delhi,2023.0,4.0,34,1,33.0,33.6,0.7112068965517242,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2023.0,5.0,37,1,34.0,35.8,0.7586206896551724,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2023.0,6.0,40,1,37.0,38.8,0.8232758620689654,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2023.0,7.0,40,1,40.0,40.0,0.8491379310344828,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2023.0,8.0,39,1,40.0,39.4,0.8362068965517241,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2023.0,9.0,21,0,39.0,28.200000000000003,0.5948275862068966,Medium,0,Moderate crime risk observed in Delhi.
Delhi,2023.0,10.0,36,1,21.0,30.0,0.6336206896551724,Medium,0,Moderate crime risk observed in Delhi.
Delhi,2023.0,11.0,36,1,36.0,36.0,0.7629310344827587,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2023.0,12.0,29,1,36.0,31.799999999999997,0.6724137931034482,Medium,0,Moderate crime risk observed in Delhi.
Delhi,2024.0,1.0,43,1,29.0,37.400000000000006,0.7931034482758622,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2024.0,2.0,37,1,43.0,39.4,0.8362068965517241,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2024.0,3.0,44,1,37.0,41.2,0.8750000000000001,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2024.0,4.0,41,1,44.0,42.2,0.896551724137931,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2024.0,5.0,47,1,41.0,44.6,0.9482758620689655,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2024.0,6.0,46,1,47.0,46.4,0.9870689655172413,High,1,High crime risk predicted in Delhi for upcoming period.
Delhi,2024.0,7.0,44,1,46.0,44.8,0.9525862068965517,High,1,High crime risk predicted in Delhi for upcoming period.
Faridabad,2020.0,2.0,3,0,0.0,1.7999999999999998,0.025862068965517244,Low,0,Low crime risk.
Faridabad,2020.0,3.0,3,0,3.0,3.0,0.05172413793103449,Low,0,Low crime risk.
Faridabad,2020.0,5.0,3,0,3.0,3.0,0.05172413793103449,Low,0,Low crime risk.
Faridabad,2020.0,6.0,1,0,3.0,1.8000000000000003,0.02586206896551725,Low,0,Low crime risk.
Faridabad,2020.0,7.0,3,0,1.0,2.1999999999999997,0.034482758620689655,Low,0,Low crime risk.
Faridabad,2020.0,8.0,4,0,3.0,3.6,0.06465517241379311,Low,0,Low crime risk.
Faridabad,2020.0,9.0,4,0,4.0,4.0,0.07327586206896552,Low,0,Low crime risk.
Faridabad,2020.0,10.0,1,0,4.0,2.2,0.03448275862068966,Low,0,Low crime risk.
Faridabad,2020.0,11.0,1,0,1.0,1.0,0.008620689655172415,Low,0,Low crime risk.
Faridabad,2020.0,12.0,1,0,1.0,1.0,0.008620689655172415,Low,0,Low crime risk.
Faridabad,2021.0,1.0,4,0,1.0,2.8,0.04741379310344828,Low,0,Low crime risk.
Faridabad,2021.0,2.0,2,0,4.0,2.8,0.04741379310344828,Low,0,Low crime risk.
Faridabad,2021.0,3.0,4,0,2.0,3.2,0.056034482758620704,Low,0,Low crime risk.
Faridabad,2021.0,4.0,1,0,4.0,2.2,0.03448275862068966,Low,0,Low crime risk.
Faridabad,2021.0,5.0,3,0,1.0,2.1999999999999997,0.034482758620689655,Low,0,Low crime risk.
Faridabad,2021.0,6.0,4,0,3.0,3.6,0.06465517241379311,Low,0,Low crime risk.
Faridabad,2021.0,8.0,2,0,4.0,2.8,0.04741379310344828,Low,0,Low crime risk.
Faridabad,2021.0,9.0,2,0,2.0,2.0,0.030172413793103453,Low,0,Low crime risk.
Faridabad,2021.0,10.0,4,0,2.0,3.2,0.056034482758620704,Low,0,Low crime risk.
Faridabad,2021.0,11.0,4,0,4.0,4.0,0.07327586206896552,Low,0,Low crime risk.
Faridabad,2021.0,12.0,2,0,4.0,2.8,0.04741379310344828,Low,0,Low crime risk.
Faridabad,2022.0,1.0,3,0,2.0,2.5999999999999996,0.043103448275862065,Low,0,Low crime risk.
Faridabad,2022.0,2.0,2,0,3.0,2.4000000000000004,0.03879310344827588,Low,0,Low crime risk.
Faridabad,2022.0,3.0,3,0,2.0,2.5999999999999996,0.043103448275862065,Low,0,Low crime risk.
Faridabad,2022.0,4.0,3,0,3.0,3.0,0.05172413793103449,Low,0,Low crime risk.
Faridabad,2022.0,5.0,3,0,3.0,3.0,0.05172413793103449,Low,0,Low crime risk.
Faridabad,2022.0,6.0,6,0,3.0,4.8,0.09051724137931035,Low,0,Low crime risk.
Faridabad,2022.0,7.0,1,0,6.0,3.0000000000000004,0.0517241379310345,Low,0,Low crime risk.
Faridabad,2022.0,8.0,1,0,1.0,1.0,0.008620689655172415,Low,0,Low crime risk.
Faridabad,2022.0,9.0,4,0,1.0,2.8,0.04741379310344828,Low,0,Low crime risk.
Faridabad,2022.0,10.0,3,0,4.0,3.4,0.060344827586206906,Low,0,Low crime risk.
Faridabad,2022.0,11.0,2,0,3.0,2.4000000000000004,0.03879310344827588,Low,0,Low crime risk.
Faridabad,2022.0,12.0,1,0,2.0,1.4,0.017241379310344827,Low,0,Low crime risk.
Faridabad,2023.0,1.0,2,0,1.0,1.6,0.021551724137931043,Low,0,Low crime risk.
Faridabad,2023.0,2.0,1,0,2.0,1.4,0.017241379310344827,Low,0,Low crime risk.
Faridabad,2023.0,3.0,1,0,1.0,1.0,0.008620689655172415,Low,0,Low crime risk.
Faridabad,2023.0,4.0,1,0,1.0,1.0,0.008620689655172415,Low,0,Low crime risk.
Faridabad,2023.0,5.0,3,0,1.0,2.1999999999999997,0.034482758620689655,Low,0,Low crime risk.
Faridabad,2023.0,6.0,1,0,3.0,1.8000000000000003,0.02586206896551725,Low,0,Low crime risk.
Faridabad,2023.0,8.0,3,0,1.0,2.1999999999999997,0.034482758620689655,Low,0,Low crime risk.
Faridabad,2023.0,9.0,4,0,3.0,3.6,0.06465517241379311,Low,0,Low crime risk.
Faridabad,2023.0,10.0,4,0,4.0,4.0,0.07327586206896552,Low,0,Low crime risk.
Faridabad,2023.0,11.0,5,0,4.0,4.6,0.08620689655172414,Low,0,Low crime risk.
Faridabad,2023.0,12.0,4,0,5.0,4.4,0.08189655172413794,Low,0,Low crime risk.
Faridabad,2024.0,1.0,4,0,4.0,4.0,0.07327586206896552,Low,0,Low crime risk.
Faridabad,2024.0,2.0,2,0,4.0,2.8,0.04741379310344828,Low,0,Low crime risk.
Faridabad,2024.0,3.0,3,0,2.0,2.5999999999999996,0.043103448275862065,Low,0,Low crime risk.
Faridabad,2024.0,4.0,7,0,3.0,5.4,0.10344827586206898,Low,0,Low crime risk.
Faridabad,2024.0,5.0,3,0,7.0,4.6,0.08620689655172414,Low,0,Low crime risk.
Faridabad,2024.0,6.0,3,0,3.0,3.0,0.05172413793103449,Low,0,Low crime risk.
Faridabad,2024.0,7.0,2,0,3.0,2.4000000000000004,0.03879310344827588,Low,0,Low crime risk.
Ghaziabad,2020.0,1.0,7,0,0.0,4.2,0.07758620689655174,Low,0,Low crime risk.
Ghaziabad,2020.0,2.0,8,0,7.0,7.6,0.15086206896551724,Low,0,Low crime risk.
Ghaziabad,2020.0,3.0,2,0,8.0,4.4,0.08189655172413794,Low,0,Low crime risk.
Ghaziabad,2020.0,4.0,3,0,2.0,2.5999999999999996,0.043103448275862065,Low,0,Low crime risk.
Ghaziabad,2020.0,5.0,2,0,3.0,2.4000000000000004,0.03879310344827588,Low,0,Low crime risk.
Ghaziabad,2020.0,6.0,7,0,2.0,5.0,0.09482758620689656,Low,0,Low crime risk.
Ghaziabad,2020.0,7.0,3,0,7.0,4.6,0.08620689655172414,Low,0,Low crime risk.
Ghaziabad,2020.0,8.0,3,0,3.0,3.0,0.05172413793103449,Low,0,Low crime risk.
Ghaziabad,2020.0,9.0,5,0,3.0,4.2,0.07758620689655174,Low,0,Low crime risk.
Ghaziabad,2020.0,10.0,10,0,5.0,8.0,0.15948275862068967,Low,0,Low crime risk.
Ghaziabad,2020.0,11.0,8,0,10.0,8.8,0.1767241379310345,Low,0,Low crime risk.
Ghaziabad,2020.0,12.0,4,0,8.0,5.6,0.10775862068965518,Low,0,Low crime risk.
Ghaziabad,2021.0,1.0,7,0,4.0,5.800000000000001,0.11206896551724141,Low,0,Low crime risk.
Ghaziabad,2021.0,2.0,5,0,7.0,5.800000000000001,0.11206896551724141,Low,0,Low crime risk.
Ghaziabad,2021.0,3.0,2,0,5.0,3.2,0.056034482758620704,Low,0,Low crime risk.
Ghaziabad,2021.0,4.0,3,0,2.0,2.5999999999999996,0.043103448275862065,Low,0,Low crime risk.
Ghaziabad,2021.0,5.0,3,0,3.0,3.0,0.05172413793103449,Low,0,Low crime risk.
Ghaziabad,2021.0,6.0,5,0,3.0,4.2,0.07758620689655174,Low,0,Low crime risk.
Ghaziabad,2021.0,7.0,8,0,5.0,6.8,0.13362068965517243,Low,0,Low crime risk.
Ghaziabad,2021.0,8.0,6,0,8.0,6.8,0.13362068965517243,Low,0,Low crime risk.
Ghaziabad,2021.0,9.0,8,0,6.0,7.2,0.14224137931034483,Low,0,Low crime risk.
Ghaziabad,2021.0,10.0,3,0,8.0,5.0,0.09482758620689656,Low,0,Low crime risk.
Ghaziabad,2021.0,11.0,7,0,3.0,5.4,0.10344827586206898,Low,0,Low crime risk.
Ghaziabad,2021.0,12.0,3,0,7.0,4.6,0.08620689655172414,Low,0,Low crime risk.
Ghaziabad,2022.0,1.0,6,0,3.0,4.8,0.09051724137931035,Low,0,Low crime risk.
Ghaziabad,2022.0,2.0,5,0,6.0,5.4,0.10344827586206898,Low,0,Low crime risk.
Ghaziabad,2022.0,3.0,2,0,5.0,3.2,0.056034482758620704,Low,0,Low crime risk.
Ghaziabad,2022.0,4.0,3,0,2.0,2.5999999999999996,0.043103448275862065,Low,0,Low crime risk.
Ghaziabad,2022.0,5.0,4,0,3.0,3.6,0.06465517241379311,Low,0,Low crime risk.
Ghaziabad,2022.0,6.0,4,0,4.0,4.0,0.07327586206896552,Low,0,Low crime risk.
Ghaziabad,2022.0,7.0,2,0,4.0,2.8,0.04741379310344828,Low,0,Low crime risk.
Ghaziabad,2022.0,8.0,3,0,2.0,2.5999999999999996,0.043103448275862065,Low,0,Low crime risk.
Ghaziabad,2022.0,9.0,5,0,3.0,4.2,0.07758620689655174,Low,0,Low crime risk.
Ghaziabad,2022.0,10.0,4,0,5.0,4.4,0.08189655172413794,Low,0,Low crime risk.
Ghaziabad,2022.0,11.0,6,0,4.0,5.199999999999999,0.09913793103448275,Low,0,Low crime risk.
Ghaziabad,2022.0,12.0,6,0,6.0,6.0,0.1163793103448276,Low,0,Low crime risk.
Ghaziabad,2023.0,1.0,4,0,6.0,4.800000000000001,0.09051724137931037,Low,0,Low crime risk.
Ghaziabad,2023.0,2.0,7,0,4.0,5.800000000000001,0.11206896551724141,Low,0,Low crime risk.
Ghaziabad,2023.0,3.0,4,0,7.0,5.2,0.09913793103448278,Low,0,Low crime risk.
Ghaziabad,2023.0,4.0,3,0,4.0,3.4,0.060344827586206906,Low,0,Low crime risk.
Ghaziabad,2023.0,5.0,6,0,3.0,4.8,0.09051724137931035,Low,0,Low crime risk.
Ghaziabad,2023.0,6.0,3,0,6.0,4.2,0.07758620689655174,Low,0,Low crime risk.
Ghaziabad,2023.0,7.0,6,0,3.0,4.8,0.09051724137931035,Low,0,Low crime risk.
Ghaziabad,2023.0,8.0,8,0,6.0,7.2,0.14224137931034483,Low,0,Low crime risk.
Ghaziabad,2023.0,9.0,4,0,8.0,5.6,0.10775862068965518,Low,0,Low crime risk.
Ghaziabad,2023.0,10.0,7,0,4.0,5.800000000000001,0.11206896551724141,Low,0,Low crime risk.
Ghaziabad,2023.0,11.0,2,0,7.0,4.0,0.07327586206896552,Low,0,Low crime risk.
Ghaziabad,2023.0,12.0,7,0,2.0,5.0,0.09482758620689656,Low,0,Low crime risk.
Ghaziabad,2024.0,1.0,7,0,7.0,7.0,0.13793103448275862,Low,0,Low crime risk.
Ghaziabad,2024.0,2.0,4,0,7.0,5.2,0.09913793103448278,Low,0,Low crime risk.
Ghaziabad,2024.0,3.0,3,0,4.0,3.4,0.060344827586206906,Low,0,Low crime risk.
Ghaziabad,2024.0,4.0,7,0,3.0,5.4,0.10344827586206898,Low,0,Low crime risk.
Ghaziabad,2024.0,5.0,5,0,7.0,5.800000000000001,0.11206896551724141,Low,0,Low crime risk.
Ghaziabad,2024.0,6.0,1,0,5.0,2.6,0.04310344827586208,Low,0,Low crime risk.
Hyderabad,2020.0,1.0,22,0,0.0,13.2,0.27155172413793105,Low,0,Low crime risk.
Hyderabad,2020.0,2.0,25,1,22.0,23.8,0.5,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2020.0,3.0,33,1,25.0,29.8,0.6293103448275862,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2020.0,4.0,14,0,33.0,21.6,0.45258620689655177,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2020.0,5.0,20,0,14.0,17.6,0.3663793103448276,Low,0,Low crime risk.
Hyderabad,2020.0,6.0,27,1,20.0,24.2,0.5086206896551724,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2020.0,7.0,23,0,27.0,24.6,0.5172413793103449,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2020.0,8.0,23,0,23.0,23.0,0.4827586206896552,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2020.0,9.0,23,0,23.0,23.0,0.4827586206896552,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2020.0,10.0,26,1,23.0,24.8,0.521551724137931,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2020.0,11.0,31,1,26.0,29.0,0.6120689655172413,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2020.0,12.0,20,0,31.0,24.4,0.5129310344827586,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2021.0,1.0,24,0,20.0,22.4,0.4698275862068966,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2021.0,2.0,19,0,24.0,21.0,0.43965517241379315,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2021.0,3.0,29,1,19.0,25.0,0.5258620689655172,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2021.0,4.0,20,0,29.0,23.6,0.49568965517241387,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2021.0,5.0,23,0,20.0,21.799999999999997,0.4568965517241379,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2021.0,6.0,15,0,23.0,18.200000000000003,0.3793103448275863,Low,0,Low crime risk.
Hyderabad,2021.0,7.0,23,0,15.0,19.799999999999997,0.41379310344827586,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2021.0,8.0,15,0,23.0,18.200000000000003,0.3793103448275863,Low,0,Low crime risk.
Hyderabad,2021.0,9.0,23,0,15.0,19.799999999999997,0.41379310344827586,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2021.0,10.0,26,1,23.0,24.8,0.521551724137931,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2021.0,11.0,15,0,26.0,19.4,0.4051724137931034,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2021.0,12.0,16,0,15.0,15.6,0.3232758620689655,Low,0,Low crime risk.
Hyderabad,2022.0,1.0,15,0,16.0,15.4,0.31896551724137934,Low,0,Low crime risk.
Hyderabad,2022.0,2.0,27,1,15.0,22.2,0.4655172413793104,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2022.0,3.0,23,0,27.0,24.6,0.5172413793103449,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2022.0,4.0,19,0,23.0,20.6,0.4310344827586208,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2022.0,5.0,29,1,19.0,25.0,0.5258620689655172,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2022.0,6.0,26,1,29.0,27.200000000000003,0.5732758620689655,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2022.0,7.0,18,0,26.0,21.2,0.44396551724137934,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2022.0,8.0,17,0,18.0,17.4,0.3620689655172414,Low,0,Low crime risk.
Hyderabad,2022.0,9.0,23,0,17.0,20.6,0.4310344827586208,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2022.0,10.0,26,1,23.0,24.8,0.521551724137931,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2022.0,11.0,16,0,26.0,20.0,0.4181034482758621,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2022.0,12.0,17,0,16.0,16.6,0.34482758620689663,Low,0,Low crime risk.
Hyderabad,2023.0,1.0,19,0,17.0,18.200000000000003,0.3793103448275863,Low,0,Low crime risk.
Hyderabad,2023.0,2.0,22,0,19.0,20.8,0.43534482758620696,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2023.0,3.0,20,0,22.0,20.8,0.43534482758620696,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2023.0,4.0,26,1,20.0,23.6,0.49568965517241387,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2023.0,5.0,25,1,26.0,25.4,0.5344827586206896,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2023.0,6.0,21,0,25.0,22.6,0.4741379310344828,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2023.0,7.0,27,1,21.0,24.6,0.5172413793103449,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2023.0,8.0,22,0,27.0,24.0,0.5043103448275862,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2023.0,9.0,24,0,22.0,23.2,0.4870689655172414,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2023.0,10.0,15,0,24.0,18.6,0.3879310344827587,Low,0,Low crime risk.
Hyderabad,2023.0,11.0,20,0,15.0,18.0,0.37500000000000006,Low,0,Low crime risk.
Hyderabad,2023.0,12.0,24,0,20.0,22.4,0.4698275862068966,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2024.0,1.0,15,0,24.0,18.6,0.3879310344827587,Low,0,Low crime risk.
Hyderabad,2024.0,2.0,19,0,15.0,17.4,0.3620689655172414,Low,0,Low crime risk.
Hyderabad,2024.0,3.0,20,0,19.0,19.6,0.4094827586206897,Medium,0,Moderate crime risk observed in Hyderabad.
Hyderabad,2024.0,4.0,17,0,20.0,18.2,0.37931034482758624,Low,0,Low crime risk.
Hyderabad,2024.0,5.0,17,0,17.0,17.0,0.353448275862069,Low,0,Low crime risk.
Hyderabad,2024.0,6.0,19,0,17.0,18.200000000000003,0.3793103448275863,Low,0,Low crime risk.
Hyderabad,2024.0,7.0,13,0,19.0,15.4,0.31896551724137934,Low,0,Low crime risk.
Indore,2020.0,1.0,4,0,0.0,2.4,0.03879310344827586,Low,0,Low crime risk.
Indore,2020.0,2.0,4,0,4.0,4.0,0.07327586206896552,Low,0,Low crime risk.
Indore,2020.0,3.0,3,0,4.0,3.4,0.060344827586206906,Low,0,Low crime risk.
Indore,2020.0,4.0,6,0,3.0,4.8,0.09051724137931035,Low,0,Low crime risk.
Indore,2020.0,5.0,6,0,6.0,6.0,0.1163793103448276,Low,0,Low crime risk.
Indore,2020.0,6.0,4,0,6.0,4.800000000000001,0.09051724137931037,Low,0,Low crime risk.
Indore,2020.0,7.0,5,0,4.0,4.6,0.08620689655172414,Low,0,Low crime risk.
Indore,2020.0,8.0,12,0,5.0,9.2,0.1853448275862069,Low,0,Low crime risk.
Indore,2020.0,9.0,2,0,12.0,6.000000000000001,0.11637931034482762,Low,0,Low crime risk.
Indore,2020.0,10.0,1,0,2.0,1.4,0.017241379310344827,Low,0,Low crime risk.
Indore,2020.0,11.0,6,0,1.0,3.9999999999999996,0.07327586206896551,Low,0,Low crime risk.
Indore,2020.0,12.0,12,0,6.0,9.6,0.1939655172413793,Low,0,Low crime risk.
Indore,2021.0,1.0,7,0,12.0,9.0,0.18103448275862072,Low,0,Low crime risk.
Indore,2021.0,2.0,8,0,7.0,7.6,0.15086206896551724,Low,0,Low crime risk.
Indore,2021.0,3.0,4,0,8.0,5.6,0.10775862068965518,Low,0,Low crime risk.
Indore,2021.0,4.0,10,0,4.0,7.6,0.15086206896551724,Low,0,Low crime risk.
Indore,2021.0,5.0,4,0,10.0,6.4,0.12500000000000003,Low,0,Low crime risk.
Indore,2021.0,6.0,9,0,4.0,7.0,0.13793103448275862,Low,0,Low crime risk.
Indore,2021.0,7.0,6,0,9.0,7.199999999999999,0.14224137931034483,Low,0,Low crime risk.
Indore,2021.0,8.0,1,0,6.0,3.0000000000000004,0.0517241379310345,Low,0,Low crime risk.
Indore,2021.0,9.0,9,0,1.0,5.8,0.11206896551724138,Low,0,Low crime risk.
Indore,2021.0,10.0,6,0,9.0,7.199999999999999,0.14224137931034483,Low,0,Low crime risk.
Indore,2021.0,11.0,4,0,6.0,4.800000000000001,0.09051724137931037,Low,0,Low crime risk.
Indore,2021.0,12.0,5,0,4.0,4.6,0.08620689655172414,Low,0,Low crime risk.
Indore,2022.0,1.0,7,0,5.0,6.2,0.12068965517241381,Low,0,Low crime risk.
Indore,2022.0,2.0,5,0,7.0,5.800000000000001,0.11206896551724141,Low,0,Low crime risk.
Indore,2022.0,3.0,1,0,5.0,2.6,0.04310344827586208,Low,0,Low crime risk.
Indore,2022.0,4.0,6,0,1.0,3.9999999999999996,0.07327586206896551,Low,0,Low crime risk.
Indore,2022.0,5.0,4,0,6.0,4.800000000000001,0.09051724137931037,Low,0,Low crime risk.
Indore,2022.0,6.0,2,0,4.0,2.8,0.04741379310344828,Low,0,Low crime risk.
Indore,2022.0,7.0,5,0,2.0,3.8,0.06896551724137931,Low,0,Low crime risk.
Indore,2022.0,8.0,6,0,5.0,5.6,0.10775862068965518,Low,0,Low crime risk.
